118.005,0.0324
109.969,0.0279
178.117,0.229
156.473,0.045
157.846,0.0687
143.096,0.043
91.511,0.0263
126.043,0.39
173.93,0.0557
105.029,0.0603
139.967,0.027
76.076,0.0326
159.187,0.0482
138.014,0.0389
169.922,0.333
98.047,0.0516
172.854,0.213
106.891,0.0437
100.019,0.13
96.018,0.077
101.006,0.0519
83.118,0.0474
130.989,0.0327
179.923,0.37
99.968,0.0333
170.106,0.0433
126.98,0.0327
110.012,0.078
93.989,0.117
180.011,0.101
127.999,0.0648
178.024,0.1
147.989,0.0332
106.993,0.0842
123.06,0.194
109.982,0.207
162.469,0.0442
94.931,0.0296
100.065,0.159
102.025,0.0461
99.993,0.129
133.872,0.034
188.651,0.0428
111.004,0.0321
124.98,0.0364
127.949,0.0506
130.037,0.0992
123.982,0.0556
128.055,0.0381
146.013,0.0503
180.066,0.389
92.003,0.0674
119.873,0.223
128.044,0.0556
126.003,0.0382
101.987,0.0643
99.993,0.129
95.05,0.136
105.011,0.183
122.06,0.0399
97.013,0.0568
94.002,0.0447
92.927,0.108
131.963,0.0459
97.058,0.0445
106.672,0.253
139.949,0.0568
95.046,0.0482
149.144,0.0341
128.91,0.0342
104.221,0.106
122.905,0.056
149.06,0.0719
188.09,0.0489
89.89,0.0846
139.971,0.0582
174.14,0.317
104.017,0.0429
94.048,0.0571
129.982,0.0311
96.988,0.156
94.737,0.0497
120.087,0.0383
105.027,0.0882
174.107,0.179
104.977,0.108
90.123,0.327
131.956,0.094
167.945,0.0394
89.975,0.0411
109.969,0.0279
176.053,0.131
104.971,0.05
91.945,0.0562
91.952,0.225
130.007,0.0483
132.011,0.0561
194.095,0.241
125.044,0.111
130.032,0.0501
143.939,0.0788
165.882,0.116
74.992,0.0909
93.991,0.0803
126.98,0.132
100.016,0.218
114.991,0.123
104.957,0.0758
183.948,0.125
94.023,0.0907
103.001,0.0403
119.968,0.0304
98.002,0.289
92.007,0.0681
95.992,0.0736
175.965,0.211
128.028,0.053
103.993,0.148
94.037,0.101
92.844,0.234
117.97,0.0345
149.857,0.0577
122.871,0.0699
79.949,0.125
126.899,0.0524
92.025,0.0777
179.909,0.0432
169.804,0.0448
75.233,0.316
91.03,0.103
140.023,0.05
94.969,0.0681
180.043,0.0781
109.977,0.0591
111.933,0.027
97.963,0.124
128.028,0.0748
98.584,0.175
117.999,0.133
96.033,0.0663
143.756,0.105
94.048,0.0972
132.048,0.0822
102.984,0.0668
